Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Owner_Count,Price
Hyundai,Sonata,2009,4.5,Hybrid,Semi-Automatic,121994,4,9860
Ford,Fiesta,2018,3.0,Electric,Semi-Automatic,266849,1,9163
Kia,Sportage,2006,4.5,Petrol,Semi-Automatic,176305,3,6873
Honda,Accord,2002,1.5,Electric,Manual,205644,3,4087
Ford,Explorer,2006,3.8,Diesel,Manual,34397,5,9012
Hyundai,Tucson,2012,4.4,Electric,Semi-Automatic,227033,2,9559
Kia,Optima,2022,2.9,Petrol,Manual,66372,1,12272
Audi,A4,2017,2.8,Petrol,Manual,134013,2,9319
BMW,3 Series,2007,2.9,Electric,Automatic,16101,1,12277
Mercedes,E-Class,2018,4.8,Hybrid,Semi-Automatic,123902,3,12821
BMW,5 Series,2010,1.9,Electric,Manual,155611,4,7887
Toyota,RAV4,2005,4.7,Hybrid,Semi-Automatic,52621,4,10247
Kia,Rio,2013,4.8,Hybrid,Semi-Automatic,153087,4,10738
Toyota,Corolla,2006,3.8,Electric,Manual,269067,4,6318
Kia,Optima,2004,3.1,Petrol,Semi-Automatic,183688,4,4726
Ford,Focus,2019,1.6,Diesel,Semi-Automatic,276274,3,5874
Audi,A3,2008,1.6,Petrol,Automatic,257336,2,4453
Volkswagen,Passat,2017,1.8,Diesel,Semi-Automatic,157223,1,7855
Mercedes,E-Class,2000,4.8,Petrol,Manual,289527,2,3109
Mercedes,E-Class,2015,2.2,Petrol,Automatic,6182,5,12176
Ford,Fiesta,2000,2.7,Petrol,Semi-Automatic,256882,3,2000
Volkswagen,Passat,2013,3.0,Electric,Semi-Automatic,238677,1,8226
Audi,A3,2002,2.0,Electric,Automatic,287901,1,4441
Chevrolet,Malibu,2018,4.6,Electric,Automatic,257247,3,12455
Volkswagen,Tiguan,2007,4.3,Petrol,Semi-Automatic,257942,1,5341
Kia,Sportage,2001,1.6,Hybrid,Manual,28385,4,6432
Hyundai,Sonata,2002,1.0,Petrol,Semi-Automatic,12895,5,5442
Honda,CR-V,2003,3.2,Diesel,Semi-Automatic,107935,1,6041
Honda,Accord,2002,2.2,Hybrid,Automatic,79517,1,7809
Mercedes,E-Class,2011,1.5,Electric,Semi-Automatic,108240,2,8735
Volkswagen,Tiguan,2018,4.6,Petrol,Automatic,203455,3,11530
Toyota,Camry,2004,4.2,Petrol,Automatic,28401,2,10431
Mercedes,C-Class,2014,3.7,Diesel,Semi-Automatic,32883,1,11342
Chevrolet,Malibu,2005,2.8,Electric,Automatic,104526,1,9809
Ford,Fiesta,2023,2.7,Diesel,Semi-Automatic,55110,3,12597
Kia,Optima,2017,1.8,Diesel,Semi-Automatic,291061,5,5178
Audi,A4,2003,2.1,Petrol,Automatic,191481,2,4770
Mercedes,E-Class,2005,2.7,Diesel,Manual,220699,5,3886
Hyundai,Tucson,2022,3.8,Diesel,Manual,66874,5,13162
Ford,Focus,2009,5.0,Diesel,Manual,51399,3,10772
Hyundai,Elantra,2020,4.9,Diesel,Manual,147964,5,12040
Ford,Explorer,2021,3.3,Electric,Manual,159806,4,12503
Kia,Optima,2021,2.7,Hybrid,Manual,165728,1,10785
Chevrolet,Equinox,2006,2.8,Hybrid,Manual,162348,1,6453
Kia,Rio,2000,5.0,Electric,Manual,209293,4,6914
Audi,A3,2017,2.1,Petrol,Manual,139597,1,8508
Volkswagen,Passat,2009,2.0,Electric,Automatic,128629,5,9727
Ford,Explorer,2021,3.4,Diesel,Manual,158797,1,10624
Volkswagen,Golf,2022,4.6,Petrol,Automatic,28189,2,16236
Mercedes,E-Class,2008,3.8,Electric,Manual,122293,2,9854
Ford,Focus,2003,3.6,Electric,Semi-Automatic,106969,2,8460
Mercedes,C-Class,2006,1.1,Petrol,Automatic,82363,4,6852
Volkswagen,Golf,2008,3.6,Hybrid,Automatic,138770,5,9824
Honda,Accord,2018,3.1,Electric,Semi-Automatic,9387,2,14412
Volkswagen,Golf,2016,4.0,Hybrid,Manual,123385,1,11432
Audi,A4,2012,3.3,Electric,Manual,189813,3,9203
Honda,CR-V,2007,1.9,Electric,Automatic,219232,5,7215
Audi,A3,2023,3.7,Diesel,Manual,282010,5,9059
Volkswagen,Tiguan,2006,1.3,Diesel,Manual,142319,2,4353
Kia,Optima,2003,3.7,Diesel,Automatic,234455,2,5510
Toyota,RAV4,2023,1.8,Diesel,Manual,209016,1,8619
BMW,X5,2002,4.8,Diesel,Manual,220206,4,5095
Chevrolet,Impala,2022,3.5,Hybrid,Automatic,46403,1,15771
Hyundai,Elantra,2011,2.0,Electric,Semi-Automatic,282627,2,5747
Honda,Civic,2010,4.9,Diesel,Manual,241911,4,7161
Volkswagen,Passat,2006,1.6,Petrol,Semi-Automatic,70731,2,6085
Chevrolet,Equinox,2020,4.2,Diesel,Automatic,149891,4,12802
Mercedes,E-Class,2006,3.8,Electric,Semi-Automatic,28024,4,11139
Hyundai,Sonata,2023,2.3,Electric,Automatic,262483,3,11550
Mercedes,E-Class,2014,4.0,Hybrid,Semi-Automatic,222972,3,8840
BMW,5 Series,2005,1.2,Diesel,Automatic,212121,5,4057
Volkswagen,Tiguan,2002,2.7,Diesel,Automatic,135483,3,6190
Chevrolet,Equinox,2008,3.1,Hybrid,Manual,14689,4,10306
Audi,A4,2015,3.7,Petrol,Automatic,135789,2,11084
Mercedes,E-Class,2001,4.9,Electric,Automatic,217570,2,8448
Chevrolet,Equinox,2003,1.2,Hybrid,Semi-Automatic,237661,2,2446
Hyundai,Sonata,2018,3.1,Diesel,Automatic,43735,5,13225
Ford,Focus,2015,2.7,Petrol,Automatic,198182,1,8836
Toyota,Corolla,2018,1.9,Diesel,Manual,6014,1,11279
Toyota,Camry,2014,4.6,Diesel,Manual,80761,1,11284
Honda,Accord,2005,3.1,Electric,Manual,263013,4,5439
Ford,Fiesta,2008,1.5,Diesel,Semi-Automatic,53852,2,6922
Mercedes,GLA,2007,4.1,Electric,Manual,98804,1,10323
Kia,Rio,2017,2.6,Petrol,Semi-Automatic,256309,1,6673
BMW,X5,2010,1.7,Diesel,Semi-Automatic,278530,4,3229
Ford,Focus,2002,4.5,Hybrid,Automatic,64826,3,10403
Audi,A3,2015,4.2,Electric,Semi-Automatic,37658,3,14046
Chevrolet,Malibu,2005,2.2,Petrol,Manual,221125,2,3377
Honda,CR-V,2012,2.8,Hybrid,Automatic,124602,3,10507
Kia,Rio,2020,4.3,Electric,Manual,243563,1,11528
Toyota,RAV4,2017,2.3,Electric,Semi-Automatic,75192,4,11996
Hyundai,Elantra,2008,4.1,Electric,Semi-Automatic,253573,2,7528
Volkswagen,Passat,2001,4.3,Electric,Manual,9556,5,10508
Honda,Accord,2012,4.5,Diesel,Manual,277552,2,6648
Volkswagen,Golf,2011,4.9,Petrol,Manual,263857,1,7022
BMW,3 Series,2014,4.4,Petrol,Manual,152396,2,9652
Volkswagen,Passat,2022,1.3,Hybrid,Manual,417,3,12991
Volkswagen,Tiguan,2009,4.1,Petrol,Automatic,267861,5,7042
Mercedes,E-Class,2015,3.1,Electric,Manual,79337,2,12113
Ford,Explorer,2012,1.2,Diesel,Automatic,81363,4,8772
Kia,Sportage,2004,1.8,Hybrid,Semi-Automatic,245544,5,3189
Volkswagen,Passat,2011,4.3,Diesel,Automatic,124584,2,10708
Honda,CR-V,2023,4.6,Hybrid,Automatic,10046,4,17899
Chevrolet,Equinox,2022,4.8,Hybrid,Automatic,224603,3,13507
Ford,Fiesta,2001,2.1,Electric,Semi-Automatic,98089,5,6538
BMW,5 Series,2017,3.7,Hybrid,Semi-Automatic,213273,4,9634
Mercedes,C-Class,2010,1.3,Electric,Manual,222606,2,5947
Toyota,RAV4,2009,2.8,Hybrid,Semi-Automatic,205898,1,6482
Audi,A3,2003,3.0,Diesel,Semi-Automatic,56812,3,6863
Honda,Accord,2009,1.1,Diesel,Automatic,234060,1,4718
Audi,Q5,2005,4.6,Diesel,Semi-Automatic,117063,4,7858
Mercedes,C-Class,2016,2.4,Hybrid,Automatic,289394,2,8012
Honda,Civic,2004,1.2,Petrol,Manual,285865,3,2000
Audi,Q5,2004,1.5,Electric,Manual,286397,5,3072
Kia,Optima,2004,2.7,Petrol,Manual,64560,2,6708
Chevrolet,Impala,2007,3.0,Petrol,Automatic,266090,4,5378
Audi,Q5,2014,1.3,Hybrid,Manual,264067,2,5318
Mercedes,C-Class,2002,3.6,Diesel,Manual,266145,4,2977
BMW,X5,2013,4.1,Electric,Semi-Automatic,181750,3,10465
Toyota,Camry,2018,3.8,Petrol,Manual,124980,2,10800
Honda,Accord,2018,4.9,Diesel,Semi-Automatic,25650,5,13887
BMW,X5,2021,2.9,Hybrid,Manual,37097,2,13558
Volkswagen,Golf,2022,1.0,Electric,Semi-Automatic,92396,4,11852
Chevrolet,Equinox,2000,4.5,Electric,Semi-Automatic,80366,5,8992
Hyundai,Elantra,2020,4.3,Hybrid,Semi-Automatic,293131,1,9537
Volkswagen,Passat,2006,4.9,Hybrid,Semi-Automatic,8618,4,11627
Ford,Focus,2002,2.8,Petrol,Automatic,295693,5,3086
Mercedes,E-Class,2003,4.8,Hybrid,Semi-Automatic,225791,3,6284
Hyundai,Tucson,2015,1.7,Petrol,Semi-Automatic,174677,5,6806
Honda,Civic,2020,4.2,Electric,Manual,293230,4,10435
Hyundai,Sonata,2019,1.8,Electric,Manual,4457,1,13510
Toyota,Camry,2021,3.3,Electric,Semi-Automatic,287953,4,9940
BMW,X5,2013,3.4,Hybrid,Manual,226521,1,7869
Volkswagen,Tiguan,2017,4.6,Petrol,Manual,28687,2,13226
Chevrolet,Malibu,2006,3.8,Petrol,Semi-Automatic,246743,5,4765
BMW,5 Series,2011,2.9,Hybrid,Automatic,9200,3,12616
Ford,Explorer,2020,4.2,Hybrid,Manual,99801,4,13303
Honda,CR-V,2023,2.4,Electric,Automatic,254910,3,11801
BMW,X5,2009,1.8,Petrol,Semi-Automatic,281531,1,2969
Mercedes,C-Class,2000,3.6,Diesel,Automatic,63178,4,7936
Chevrolet,Impala,2002,2.4,Electric,Automatic,172244,3,7155
Kia,Sportage,2014,3.3,Hybrid,Manual,281184,5,6976
BMW,3 Series,2005,1.8,Electric,Automatic,284282,4,5214
Ford,Fiesta,2007,1.7,Petrol,Manual,72721,5,6445
Honda,Accord,2022,2.5,Diesel,Manual,139526,1,10409
Mercedes,C-Class,2000,1.9,Petrol,Automatic,176656,4,3966
Honda,CR-V,2015,2.9,Petrol,Automatic,161128,4,9777
BMW,5 Series,2007,3.8,Electric,Semi-Automatic,44190,3,11116
Toyota,RAV4,2019,1.8,Electric,Manual,219160,5,9216
Audi,Q5,2003,2.4,Hybrid,Automatic,145451,4,6990
Toyota,Camry,2008,3.1,Hybrid,Semi-Automatic,218996,4,6220
Mercedes,E-Class,2011,3.9,Hybrid,Automatic,144713,5,10905
Volkswagen,Passat,2005,3.9,Electric,Semi-Automatic,63998,1,10220
Toyota,Camry,2009,1.3,Diesel,Manual,76365,4,6572
Chevrolet,Malibu,2002,2.7,Diesel,Semi-Automatic,1017,4,7379
Toyota,Corolla,2013,2.3,Petrol,Automatic,164717,3,8505
BMW,X5,2007,4.0,Hybrid,Automatic,197012,1,8759
Toyota,Corolla,2003,4.0,Petrol,Semi-Automatic,58491,3,7830
Ford,Fiesta,2021,2.8,Electric,Manual,140833,1,12383
Toyota,Camry,2022,3.7,Electric,Manual,94565,5,14508
Mercedes,GLA,2017,2.3,Petrol,Manual,118731,4,9125
Kia,Rio,2000,1.3,Petrol,Automatic,268371,3,2000
Hyundai,Tucson,2023,1.7,Petrol,Semi-Automatic,216687,3,8366
Hyundai,Elantra,2014,4.8,Diesel,Semi-Automatic,133831,1,10423
BMW,3 Series,2013,3.3,Petrol,Automatic,258231,2,7635
Mercedes,E-Class,2015,2.5,Hybrid,Semi-Automatic,194132,3,8217
Kia,Optima,2008,3.1,Electric,Manual,69323,4,10213
Volkswagen,Tiguan,2014,1.8,Hybrid,Manual,221431,3,6671
Chevrolet,Equinox,2013,3.6,Diesel,Semi-Automatic,45594,2,10688
Volkswagen,Passat,2007,4.4,Electric,Manual,234437,1,7911
Ford,Fiesta,2016,3.3,Electric,Semi-Automatic,157592,5,11048
Volkswagen,Tiguan,2014,1.1,Diesel,Automatic,89812,2,9103
Mercedes,C-Class,2022,3.9,Diesel,Semi-Automatic,91711,4,12765
BMW,X5,2007,1.9,Hybrid,Manual,228508,3,4529
Mercedes,C-Class,2001,2.8,Electric,Semi-Automatic,57633,1,8047
Volkswagen,Passat,2016,3.3,Petrol,Automatic,224391,5,9212
Honda,CR-V,2007,2.2,Petrol,Semi-Automatic,140815,2,5583
Mercedes,GLA,2023,4.3,Hybrid,Manual,161994,3,13060
Mercedes,E-Class,2016,3.4,Electric,Semi-Automatic,179450,1,10711
Volkswagen,Golf,2020,2.4,Electric,Automatic,97270,5,14054
Kia,Rio,2021,3.3,Electric,Automatic,190197,1,13396
BMW,X5,2015,3.2,Petrol,Semi-Automatic,115023,4,9499
Ford,Fiesta,2013,1.5,Petrol,Semi-Automatic,431,4,9491
Kia,Sportage,2004,2.8,Petrol,Automatic,25432,5,9091
Honda,Accord,2002,2.8,Petrol,Automatic,223989,4,4520
Ford,Explorer,2011,1.3,Diesel,Automatic,236894,4,5462
Mercedes,GLA,2020,2.1,Diesel,Semi-Automatic,222732,1,7745
Hyundai,Sonata,2007,2.6,Diesel,Automatic,79562,5,8708
Hyundai,Elantra,2001,4.6,Hybrid,Manual,113743,4,7725
Ford,Focus,2006,3.2,Electric,Automatic,186095,1,8878
Audi,Q5,2012,4.8,Diesel,Manual,162020,4,9259
Audi,A4,2004,1.3,Hybrid,Automatic,57078,4,7958
Kia,Sportage,2017,2.7,Hybrid,Automatic,170136,4,10997
Mercedes,GLA,2006,3.8,Diesel,Semi-Automatic,133838,5,7023
Volkswagen,Golf,2021,1.3,Electric,Automatic,203620,3,11127
Volkswagen,Tiguan,2013,3.4,Hybrid,Manual,206247,4,8275
Chevrolet,Impala,2018,3.2,Electric,Automatic,143684,5,13326
Honda,CR-V,2004,4.6,Diesel,Manual,154124,4,6817
Mercedes,E-Class,2021,2.1,Electric,Automatic,256895,3,10862
Honda,CR-V,2006,4.2,Hybrid,Semi-Automatic,90587,5,9288
BMW,3 Series,2017,3.5,Electric,Automatic,205604,2,12087
Hyundai,Sonata,2001,3.3,Diesel,Automatic,19717,2,8805
Toyota,Corolla,2010,3.9,Hybrid,Automatic,199971,4,9500
Volkswagen,Golf,2012,2.6,Diesel,Manual,134814,3,7603
Chevrolet,Impala,2018,1.1,Petrol,Manual,105450,1,8491
Hyundai,Tucson,2009,4.5,Electric,Automatic,99134,5,12817
Kia,Sportage,2020,4.4,Diesel,Semi-Automatic,60072,2,13298
Volkswagen,Tiguan,2010,2.0,Diesel,Manual,26122,1,8577
Toyota,RAV4,2005,1.4,Diesel,Automatic,171673,5,5066
Toyota,RAV4,2000,3.6,Hybrid,Manual,101716,5,6665
BMW,5 Series,2002,3.3,Diesel,Automatic,274790,2,4004
Toyota,Camry,2018,1.3,Electric,Automatic,143904,2,11421
Mercedes,C-Class,2015,4.7,Petrol,Semi-Automatic,77848,3,11743
Honda,Accord,2019,2.6,Electric,Automatic,30363,1,15292
Kia,Rio,2010,4.3,Electric,Semi-Automatic,64193,2,12116
Audi,A4,2009,1.3,Hybrid,Semi-Automatic,252079,3,4058
Mercedes,GLA,2020,1.0,Hybrid,Automatic,167685,1,10246
Kia,Sportage,2014,4.4,Diesel,Manual,289041,2,6919
Hyundai,Tucson,2005,4.1,Diesel,Semi-Automatic,99815,3,7703
Toyota,Camry,2012,1.3,Hybrid,Automatic,54865,1,10402
Audi,Q5,2021,3.7,Hybrid,Manual,107030,5,12959
Toyota,Corolla,2014,1.8,Electric,Manual,106111,3,9977
Toyota,Camry,2008,2.4,Hybrid,Automatic,166039,3,8079
BMW,3 Series,2012,3.6,Petrol,Automatic,239207,1,8015
Ford,Fiesta,2006,2.8,Electric,Semi-Automatic,156582,3,7568
Volkswagen,Tiguan,2014,2.9,Hybrid,Automatic,44446,5,12811
BMW,3 Series,2023,4.2,Diesel,Manual,44358,2,14312
Toyota,RAV4,2015,3.3,Hybrid,Semi-Automatic,130966,5,10280
Ford,Focus,2014,3.2,Hybrid,Semi-Automatic,60721,1,11285
Chevrolet,Malibu,2008,2.2,Hybrid,Manual,55505,2,8589
Hyundai,Tucson,2012,3.3,Petrol,Automatic,100102,3,10497
Toyota,Camry,2021,2.5,Petrol,Manual,296835,4,6963
Ford,Focus,2006,2.7,Diesel,Automatic,122151,4,7656
Audi,A3,2005,1.1,Diesel,Manual,237773,1,2000
BMW,3 Series,2013,1.2,Hybrid,Semi-Automatic,147992,5,7240
Audi,A4,2015,4.9,Hybrid,Manual,107186,4,12356
Kia,Sportage,2019,4.1,Diesel,Semi-Automatic,142965,1,11040
Hyundai,Elantra,2008,4.4,Electric,Manual,198986,2,8920
BMW,X5,2005,3.6,Electric,Manual,33673,3,10526
Mercedes,GLA,2015,2.6,Hybrid,Semi-Automatic,210969,2,7980
Honda,Civic,2019,1.9,Diesel,Automatic,233275,2,8534
Mercedes,GLA,2023,4.5,Electric,Automatic,187138,5,15257
Kia,Optima,2018,1.2,Electric,Manual,246762,4,7764
Hyundai,Tucson,2023,3.6,Diesel,Semi-Automatic,10828,2,14383
Toyota,Corolla,2001,1.1,Diesel,Automatic,140753,5,4184
Hyundai,Elantra,2001,4.6,Diesel,Semi-Automatic,102606,2,6947
Toyota,Camry,2000,1.5,Diesel,Semi-Automatic,30953,3,4980
Kia,Sportage,2010,2.5,Diesel,Semi-Automatic,22296,3,9154
Hyundai,Sonata,2014,3.7,Diesel,Semi-Automatic,284414,1,6311
Kia,Sportage,2016,4.7,Electric,Automatic,204160,1,13016
Honda,CR-V,2000,2.1,Hybrid,Automatic,2556,4,8648
Audi,A4,2023,4.8,Petrol,Manual,67091,1,14458
Kia,Rio,2022,3.7,Diesel,Semi-Automatic,51997,2,13360
Audi,A4,2008,1.0,Hybrid,Semi-Automatic,6390,4,8372
Audi,Q5,2013,2.0,Petrol,Semi-Automatic,45081,3,9098
Toyota,Camry,2019,4.7,Hybrid,Semi-Automatic,147790,5,12544
Toyota,Camry,2022,3.6,Hybrid,Automatic,52344,4,15753
Chevrolet,Malibu,2013,2.7,Diesel,Manual,41577,5,9868
Ford,Explorer,2023,4.2,Petrol,Semi-Automatic,12478,4,14950
Volkswagen,Tiguan,2002,2.0,Petrol,Semi-Automatic,285470,2,2000
Kia,Sportage,2011,1.5,Diesel,Semi-Automatic,72356,5,7452
Mercedes,E-Class,2022,3.1,Hybrid,Semi-Automatic,287,3,14794
Audi,A4,2004,1.6,Petrol,Semi-Automatic,225565,3,2388
Audi,Q5,2006,2.0,Petrol,Semi-Automatic,259783,4,2704
Ford,Fiesta,2011,2.2,Electric,Semi-Automatic,122858,4,9142
Chevrolet,Malibu,2013,1.3,Petrol,Automatic,116174,2,8476
Audi,A4,2012,4.7,Hybrid,Manual,71925,1,11961
Ford,Explorer,2011,2.3,Hybrid,Manual,193499,5,6830
Volkswagen,Passat,2018,2.5,Hybrid,Semi-Automatic,77777,4,11444
Kia,Optima,2004,2.8,Electric,Manual,27807,4,9543
Ford,Focus,2000,3.8,Hybrid,Manual,257726,2,3745
Honda,Civic,2013,3.7,Petrol,Semi-Automatic,168222,3,8335
Volkswagen,Golf,2005,1.6,Hybrid,Automatic,92903,1,7841
Mercedes,C-Class,2001,3.8,Hybrid,Manual,147004,2,6259
Ford,Fiesta,2000,4.2,Hybrid,Manual,163947,4,6021
Volkswagen,Tiguan,2003,2.8,Hybrid,Automatic,17614,4,9947
BMW,5 Series,2006,2.4,Petrol,Semi-Automatic,22158,2,7856
Kia,Sportage,2020,1.2,Hybrid,Automatic,122890,1,11342
BMW,3 Series,2012,2.8,Petrol,Manual,22497,1,10050
Kia,Optima,2012,2.8,Petrol,Manual,101331,4,8473
Toyota,RAV4,2021,1.4,Petrol,Manual,286903,3,6061
Toyota,RAV4,2020,2.6,Petrol,Automatic,148675,2,11226
Ford,Focus,2012,3.1,Electric,Semi-Automatic,64922,5,11501
Ford,Explorer,2003,2.7,Petrol,Semi-Automatic,218024,3,3339
Kia,Rio,2011,1.4,Petrol,Manual,52300,2,7754
Toyota,Corolla,2015,2.4,Diesel,Manual,194995,2,7100
BMW,3 Series,2000,2.1,Electric,Automatic,28961,3,9120
BMW,5 Series,2005,1.1,Diesel,Automatic,197972,5,4240
Ford,Focus,2022,3.8,Diesel,Semi-Automatic,148702,2,11525
Honda,Civic,2016,3.6,Electric,Automatic,210863,3,11782
Mercedes,GLA,2021,3.0,Diesel,Manual,9696,3,13206
Honda,Accord,2019,3.5,Diesel,Manual,7642,2,13147
Ford,Focus,2003,2.4,Hybrid,Semi-Automatic,269645,5,3007
Kia,Optima,2017,2.6,Electric,Automatic,166170,1,11976
Volkswagen,Golf,2010,4.5,Electric,Automatic,226146,2,10577
BMW,X5,2013,4.1,Hybrid,Automatic,195173,2,10696
Mercedes,C-Class,2020,3.6,Electric,Automatic,53294,3,16134
Honda,CR-V,2016,3.8,Electric,Semi-Automatic,224808,1,10203
Audi,Q5,2018,1.7,Hybrid,Automatic,281685,1,8066
Honda,Accord,2000,1.2,Electric,Semi-Automatic,68512,4,5929
Chevrolet,Impala,2001,3.5,Diesel,Semi-Automatic,52291,1,6854
Mercedes,C-Class,2000,3.3,Petrol,Automatic,196445,4,4971
Chevrolet,Impala,2019,3.5,Electric,Automatic,167344,4,13453
Ford,Explorer,2010,3.5,Petrol,Manual,198438,2,6631
Audi,A3,2010,2.8,Petrol,Manual,229661,3,5306
Audi,A4,2009,2.4,Electric,Automatic,297379,3,6752
Ford,Fiesta,2021,2.3,Diesel,Automatic,278965,3,8620
Ford,Focus,2009,1.1,Electric,Semi-Automatic,275055,4,4398
Volkswagen,Passat,2009,1.8,Electric,Automatic,221746,1,7665
Audi,A4,2001,4.2,Electric,Automatic,11815,4,11863
Audi,A4,2013,1.9,Petrol,Manual,128071,5,7338
Volkswagen,Golf,2005,2.6,Hybrid,Semi-Automatic,262975,4,3940
Hyundai,Sonata,2000,1.3,Electric,Semi-Automatic,140723,2,4585
Kia,Sportage,2016,2.3,Diesel,Automatic,123501,3,10229
Kia,Sportage,2015,3.9,Electric,Manual,27837,1,13943
Volkswagen,Passat,2016,4.7,Electric,Automatic,147698,2,14146
Kia,Sportage,2014,4.9,Petrol,Automatic,52585,1,13648
Hyundai,Sonata,2021,1.4,Diesel,Manual,96572,2,9868
Mercedes,C-Class,2016,1.7,Petrol,Automatic,147888,3,9142
Honda,Civic,2019,3.9,Electric,Manual,110369,5,13492
Volkswagen,Golf,2002,2.9,Hybrid,Semi-Automatic,272485,5,3150
Mercedes,GLA,2023,2.7,Petrol,Manual,209173,3,9516
Honda,CR-V,2005,4.9,Petrol,Automatic,118274,4,9634
Mercedes,GLA,2000,2.2,Petrol,Manual,1041,1,6279
Mercedes,E-Class,2023,3.2,Diesel,Automatic,122492,4,13250
Toyota,Camry,2020,1.0,Electric,Manual,210034,1,8899
Toyota,Camry,2004,3.1,Petrol,Semi-Automatic,293052,5,2538
Ford,Explorer,2007,4.2,Electric,Automatic,259756,3,8704
Chevrolet,Impala,2009,3.1,Diesel,Automatic,115892,2,9082
Kia,Rio,2014,3.6,Electric,Automatic,218266,3,11034
Hyundai,Elantra,2012,1.2,Diesel,Semi-Automatic,39758,1,8104
Ford,Fiesta,2015,4.5,Electric,Automatic,250587,1,11588
Chevrolet,Impala,2000,1.2,Electric,Automatic,44471,3,7910
Mercedes,GLA,2012,4.9,Petrol,Semi-Automatic,166952,1,9260
Mercedes,E-Class,2020,2.2,Hybrid,Automatic,10108,4,14597
Audi,Q5,2001,3.7,Electric,Manual,15553,1,9788
Toyota,Corolla,2011,2.3,Hybrid,Semi-Automatic,15806,2,10383
Mercedes,GLA,2021,3.1,Petrol,Semi-Automatic,237836,4,8743
Mercedes,C-Class,2007,4.4,Petrol,Semi-Automatic,38760,1,9824
Volkswagen,Golf,2002,2.5,Diesel,Manual,235829,5,2483
Volkswagen,Passat,2023,3.6,Hybrid,Manual,112036,3,13359
Mercedes,C-Class,2006,1.2,Diesel,Semi-Automatic,179225,1,3515
Chevrolet,Equinox,2000,5.0,Hybrid,Semi-Automatic,184009,4,6419
Volkswagen,Tiguan,2013,3.0,Hybrid,Semi-Automatic,109459,1,9810
Audi,A3,2000,1.7,Electric,Semi-Automatic,259907,1,2601
Hyundai,Tucson,2005,4.0,Hybrid,Automatic,172141,3,8657
Toyota,RAV4,2015,2.1,Diesel,Automatic,263903,5,6921
Kia,Rio,2022,1.3,Electric,Manual,120586,1,11588
BMW,3 Series,2015,3.7,Petrol,Manual,40026,4,11499
Chevrolet,Impala,2009,2.6,Diesel,Semi-Automatic,202786,1,5344
Mercedes,C-Class,2018,3.7,Hybrid,Semi-Automatic,215331,3,9893
Audi,Q5,2005,4.4,Petrol,Automatic,281565,2,5868
Toyota,RAV4,2017,2.1,Hybrid,Semi-Automatic,89465,4,10510
Kia,Optima,2012,2.7,Petrol,Semi-Automatic,281578,4,4768
Honda,CR-V,2003,4.1,Diesel,Manual,275857,4,3582
Ford,Focus,2003,3.7,Diesel,Manual,107718,1,6545
Chevrolet,Impala,2007,4.9,Hybrid,Manual,133488,4,9430
Chevrolet,Malibu,2009,3.2,Electric,Manual,206720,3,7865
Ford,Explorer,2023,4.8,Diesel,Automatic,173090,3,13838
Mercedes,C-Class,2010,4.9,Hybrid,Semi-Automatic,52477,1,11950
Volkswagen,Golf,2008,1.4,Petrol,Manual,4487,2,7810
Toyota,RAV4,2016,4.0,Diesel,Automatic,58993,5,13220
Honda,Civic,2021,1.3,Petrol,Automatic,252075,4,8158
Audi,A3,2010,3.6,Electric,Automatic,193006,2,10339
Hyundai,Elantra,2021,4.3,Hybrid,Automatic,76879,4,15662
Chevrolet,Impala,2002,1.8,Hybrid,Automatic,225885,1,4482
Kia,Sportage,2001,2.3,Hybrid,Automatic,117992,5,6840
Honda,Accord,2002,1.5,Hybrid,Automatic,75593,3,7188
Volkswagen,Golf,2021,2.9,Diesel,Manual,245361,5,8392
Audi,Q5,2016,3.3,Petrol,Automatic,136132,1,10977
Kia,Rio,2006,1.7,Petrol,Automatic,112756,1,6844
Mercedes,GLA,2000,4.4,Petrol,Manual,19401,4,8111
Kia,Optima,2013,2.3,Diesel,Automatic,120919,2,9381
Ford,Explorer,2021,2.3,Electric,Semi-Automatic,248883,4,9722
Ford,Focus,2006,3.9,Hybrid,Semi-Automatic,38664,1,10026
Honda,Civic,2010,1.7,Diesel,Automatic,264213,4,5015
Mercedes,E-Class,2009,4.6,Hybrid,Automatic,235553,3,9188
Chevrolet,Impala,2022,2.0,Petrol,Automatic,93540,2,12329
Ford,Focus,2019,3.6,Petrol,Automatic,277052,4,9358
Hyundai,Elantra,2022,3.3,Petrol,Manual,8157,5,13836
Toyota,RAV4,2002,1.2,Hybrid,Manual,112578,4,4648
Honda,Civic,2006,2.7,Petrol,Automatic,42069,1,9258
Volkswagen,Golf,2005,3.4,Electric,Semi-Automatic,285877,2,5282
BMW,3 Series,2001,3.9,Petrol,Semi-Automatic,61962,3,7060
Honda,Accord,2010,2.7,Diesel,Semi-Automatic,11720,2,9565
Volkswagen,Passat,2012,1.8,Diesel,Semi-Automatic,122118,4,7057
Audi,Q5,2010,3.4,Electric,Manual,160040,1,9299
BMW,5 Series,2013,4.9,Petrol,Automatic,127507,5,11849
Audi,Q5,2003,1.5,Petrol,Semi-Automatic,181314,1,2873
Hyundai,Elantra,2006,4.2,Diesel,Semi-Automatic,298164,2,4136
Hyundai,Tucson,2005,4.7,Hybrid,Semi-Automatic,42193,2,10456
